userName,score,at,content,sentimen
Pengguna Google,3,3/15/2024 5:57,"Ini kenapa ya, mau login kok ga bisa. Password dan pin saya udh bener",netral
Pengguna Google,3,3/14/2024 23:17,"Modal cuma 5 jt bisa pasti dapat 60 rb perhari atau 1,8 jt perbulan dan pasti di transfer hasilnya mau harian atau bulanan melalui gopay,ovo dana atau bca ...cek sekarang di arif store1705 tokopedia dan mulai bertransaksi untuk mendapatkan hasilnya tanpa jualan dan tanpa sewa tempat",netral
Pengguna Google,3,3/14/2024 11:50,"Akun jenius saya belum aktif, padahal sudah verifikasi video call dan data, setiap saya buka selalu di minta masukan password dan ganti pin,sampe sekarang belum bisa di buka,mohon pihak jenius untuk di tindak lanjuti.terimakasih",netral
Pengguna Google,3,3/14/2024 1:17,Kenapa sekarang jadi susah login,negatif
Pengguna Google,3,3/13/2024 23:48,"Gw sh make jenius dri 2017 overall bagus, cuma knp gw daftar identifikasi wajah gagal trs padahal udh sesuai sma perintah, tolong di benerin sistem yg ngebaca muka.",netral
Pengguna Google,3,3/13/2024 11:55,Awal buka rekening jenius tidak ada biaya tiap bulannya. Tapi mulai awal tahun 2024 tiap bulannya selalu dikenakan biaya feesible 10 k. Padahal di jenius suami tidak ada feesible tiap bulannya. Kenapa bisa beda?,netral
Pengguna Google,3,3/10/2024 23:25,ribet banget. mau transfer aja kudu pake kata sandi. kalo lupa harus ke jeniusnya dlu. tolong di perbaikin jgn dibikin ribet. mau ambil uang aja kudu pindahin uang dlu,negatif
Pengguna Google,3,3/5/2024 12:58,Saya pengguna aktif. Klaw masih pengen ini aplikasi di pakai dn digunakan berbagai macam kalangan. TOLONG DIPERHATIKAN DAN DIPERBAIKI DALAM proses aplikasi nya. dri dulu Sampek sekarang masih Aja lemotttt mau di update berapa kali juga !!,negatif
Pengguna Google,3,3/4/2024 17:38,"Tidak bisa login, padahal jatuh tempo hari ini. Vermuk tidak di kenali terus..",negatif
Pengguna Google,3,3/3/2024 7:23,"Aplikasinya tolong dibuat lebih Smooth biar cepat dalam mengoperasikan.,",netral
Pengguna Google,3,3/3/2024 4:00,"Tes , apakah sesuai dengan yang diiklankan",netral
Pengguna Google,3,3/2/2024 4:39,bisa bantu proses pengajuan saya krna sudah menunggu lma??,netral
Pengguna Google,3,3/1/2024 10:51,mudah,positif
Pengguna Google,3,3/1/2024 0:43,"Akun sudah aktif,sudah bisa transaksi...tapi tibaÂ² saya tidak bisa masuk akun,dgn keterangan sesi telah berakhir anda log out otomatos",netral
Pengguna Google,3,2/26/2024 9:06,Saya mau pengajuan di flesi cas susah masak harus poto usaha padahal sudah vidio cal segala,negatif
Pengguna Google,3,2/25/2024 13:00,Semoga hoki,netral
Pengguna Google,3,2/25/2024 10:26,Semoga lebih cepat di perbaiki kekurangannya,netral
Pengguna Google,3,2/24/2024 15:43,udah 2 kali verifikasi video call tapi masih blom aktip juga min ...ini gmna ???,netral
Pengguna Google,3,2/24/2024 10:43,CS nya kurang sigap,negatif
Pengguna Google,3,2/23/2024 13:46,"Bank pelopor digital pertama di Indonesia yang semakin lama semakin anjlok retingnya, SOK AMAN SOK KERAS dgn fee/Biaya administrasi bulanan. BTPN MANA BISA BERSAING, WKWKWKW",negatif
Pengguna Google,3,2/23/2024 9:37,Lemotnya Parah Banget,negatif
Pengguna Google,3,2/23/2024 8:39,"jujur apknya ngeleg bangett bukan karna jaringan sya tpi memang sistemnya kali ya. trus saya mau byr qris ga bisa trus uda coba 3 kli mala dan jg mau beli token kaga bisa. aneh banget, uda cape pakai apk nya",negatif
Pengguna Google,3,2/22/2024 5:06,"Saya sudah pakai lebih dari 3 tahun, alhamdulillah aman, sebenarnya fiturÂ² yg disediakan itu sangat membantu, tapi ya memang ga bisa diandelin kalau perlu transaksi cepat, berat banget. Jd jngan jadikan alat transaksi utama yaa.. sampingan aja.",netral
Pengguna Google,3,2/20/2024 16:21,Limit besar tp tiba tiba dateng kartu credit metode flexi cash nya dihilangkan dan bnr bnr bikin kacau pdhal flexicash yg paling berguna,negatif
Pengguna Google,3,2/20/2024 7:05,Tidak bisa login hingga saat ini,negatif
Pengguna Google,3,2/19/2024 23:26,"Ini kenapaa ngga bisa update yah,",negatif
Pengguna Google,3,2/19/2024 18:59,Setiap buka aplikasi jenius agak lambat loading lama baru kebuka... Kalo bisa tampilan dibuat menarik kaya mobile bangking lain...,negatif
Pengguna Google,3,2/19/2024 5:18,"bintang 3 dulu,udah dpt sms acc 3.700 tapi di apk masih proses.",netral
Pengguna Google,3,2/18/2024 14:43,Blm 100%buat akun...VC jaringan joss Tapi ada tapinya slalu ngak nyambung terputus..ya di stipo aja,negatif
Pengguna Google,3,2/18/2024 8:44,"Pengajuan penghapusan akun data dan rekening atas nama ( Liddya ) Dengan saya sendiri, sudah saya telfon cs/agen nya ,jadi jangan salah gunakan data saya atas nama Liddya ðŸ™ðŸ™jika terjadi sesuatu saya tidak bertanggung jawab atas hal lain nya,",netral
Pengguna Google,3,2/14/2024 3:40,"Nomber hp saya sudah hilang , Dan login melalui gmail susah .",negatif
Pengguna Google,3,2/14/2024 0:47,Tolong dong di Tambahin Tema Gelap di aplikasinya biar lebih enak di Lihat,netral
Pengguna Google,3,2/13/2024 7:17,Aku coba amplikasi ini mudahudahan bagus bisa banyu sementara kasih bjntang 3.,netral
Pengguna Google,3,2/13/2024 7:11,Ga bisa login eyy,negatif
Pengguna Google,3,2/13/2024 3:06,"Lemot banget, buka apk 2 sampe 3 menit sendiri, belon transaksi yg lain. Jadi ga bisa buat cepet2... Tapi sebenrnya fitur semuanya okee, lengkap juga. Tolong yah diperbaharui biar tidak lemot, itu mempermudahkan semuanya. Makasih banyakk. Nanti kalo udah diperbaharui bintangnya saya perbaharui lagi.",negatif
Pengguna Google,3,2/12/2024 13:19,Kemana wong q masih inget semua terekam dari kepalaq,netral
Pengguna Google,3,2/12/2024 11:09,Belum bisa kasih bintang 5 baru mulai gabung,netral
Pengguna Google,3,2/12/2024 1:48,"Aplikasi perbankan yang sangat berguna, mengalahkan fungsi perbankan konvensional lainnya",positif
Pengguna Google,3,2/11/2024 12:42,Kenapa pas saya mau bikin pin.. Ada masalah.. Coba lagi.. Kenapa gto,negatif
Pengguna Google,3,2/11/2024 4:50,feesible terlalu besar saya baru cuma top up 500k kepotong feesible 120 gimana si,negatif
Pengguna Google,3,2/9/2024 11:57,Berkali kali ngajuin flexi cash dan kartu kredit selalu di tolak. Ntaah apa yang kurang/salah. Padahal data bagus,negatif
Pengguna Google,3,2/8/2024 10:06,Saya sdh minjem di flexi cash tapii kok bisa ya saya mau bayar tapi aplikasinya log out dengan sendirinya terus saya coba log in lagi katanya waktu sesi saya berakhir ini gimana cara bayarnya kalo gini min,negatif
Pengguna Google,3,2/8/2024 4:35,"Saya reset HP ke setelan pabrik, kemudian instal kembali aplikasi Jenius. Pas mau Login lagi, muncul tulisan Disuruh hapus aplikasi di HP lama. Tidak jenius sama sekali..",negatif
Pengguna Google,3,2/7/2024 5:44,Tolong saya butuh kontak WA 24jam karna nomer saya hilang saya gak bisa login di akun jenius,netral
Pengguna Google,3,2/6/2024 14:48,Lemot banget ini aplikasi,negatif
Pengguna Google,3,2/6/2024 7:05,"Menu buat mantau kurs nya malah dihilangkan, gimana sih. Munculkan kembali donk kurs mata uang asing nya untuk mempermudah.",negatif
Pengguna Google,3,2/5/2024 6:15,"Pengajuan saya tidak di ACC. Jadi saya uninstal aplikasi jenius. Saya tidak bertanggung jawab atas pinjaman apapun, karena saya tidak menerima uang sepeserpun. Tolong hapus data-data saya! Terimakasih!",netral
Pengguna Google,3,2/4/2024 12:35,"Saya mau login ko gak bisa ya kak , padahal baru ngajuin pinjaman Flexi cash tapi gak bisa TF dan login",negatif
Pengguna Google,3,2/4/2024 9:54,Kenapa ribet di proses data pribadinya,negatif
Pengguna Google,3,2/4/2024 4:02,Saya sudah daftar akun dan flexi cash saya telah di setujui. Dan telah cair 500rb dgn cicilan 3 bulan. Tpi top up ke dana gagal. Setelah itu sya mau login ke akun jenius sy tidak bisa lgi kenapa? Dgn pin dgn paswod jg ga bisa. Sudah email jenius blm ada respon. Tulisan nya sesi anda sudah habis dan sudah log off secara otomatis? Maksd nya gimnq?,netral
Pengguna Google,3,2/4/2024 3:16,gak bisa login gk bisa veeifikasi wajah karena di pakai perangkat lain gmn ni mau bayar,negatif
Pengguna Google,3,2/3/2024 12:22,Jgn terlalu sering update,netral
Pengguna Google,3,2/1/2024 18:54,"Setelah pembayaran paylater malah limit paylaternya udh gak tersedia lagi, padahal pembayaran tepat waktu",netral
Pengguna Google,3,2/1/2024 11:12,Waktu ganti hp gak bisa login udah vidio call tapi masih gak bisa log in,negatif
Pengguna Google,3,1/30/2024 5:06,Pengajuan tidak jelas,negatif
Pengguna Google,3,1/29/2024 1:31,Apk tidak bisa di bukak bgaimana mau bayar,negatif
Pengguna Google,3,1/28/2024 10:56,Sy mau daftar jenius tapi gagal di pasword y,netral
Pengguna Google,3,1/27/2024 8:06,Kenapa gbisa masuk? Tertulis masih terhubung ke perangkat lain.. Padahal gak pernah buka di perangkat laut.. Adapun pasti udah terhapus.. Gmna jalan keluarnya?,netral
Pengguna Google,3,1/26/2024 10:22,Kenapa saya tidak bisa login di akun saya???,netral
Pengguna Google,3,1/26/2024 8:21,Kenapa akun jenius saya tidak dapat dibuka,netral
Pengguna Google,3,1/25/2024 20:46,Teks yang disalin akan otomatis ditampilkan di siniGeser item clipboard untukSematkan snippet teks yang disalin agar tidak kedaluwarsa dalam 1 jamGeser item clipboard untuk menghapusnyaA menghapusnyaSematkan snippet teks yang disalin agar tidak kedaluwarsa dalam 1 jam,netral
Pengguna Google,3,1/24/2024 10:26,"Kasih bintang 3 dulu. Saran saya untuk fitur Flexi cash nya seharusnya di saat pengajuan limit, harus ada informasi untuk pengkinian data dulu baru itu boleh mengajukan limit. Karena akan ada orang yg terjebak dengan limit yg di tawarkan padahal belum melakukan pengkinian data.ðŸ‘",netral
Pengguna Google,3,1/24/2024 8:03,Ko gk bisa masuk sih saya sudah beberapa kali,negatif
Pengguna Google,3,1/23/2024 15:29,Ini gimana saya mau bayar tagihan pas mau login kok ga ada kode verifikasi yg muncul,negatif
Pengguna Google,3,1/23/2024 6:01,Belum memuaskan,negatif
Pengguna Google,3,1/22/2024 10:30,Ada gak game penghasil saldo nya klo ada aku kasih 5 bintang,netral
Pengguna Google,3,1/19/2024 12:31,"Punya aku kok blum di acc untuk pengajuan pinjamannya, terus flexi cash nya blum tersesiðŸ¥¹ mohon di bantu min",netral
Pengguna Google,3,1/19/2024 0:34,"Saya sudah daftar Flexi cash dan sudah disetujui,cmn untuk masuk ke menu nya memasukkan Password saja susah."" Maaf terjadi kesalahan..."" Sudah berulang kali dicoba,,, tolong ditindak lanjuti min",netral
Pengguna Google,3,1/18/2024 8:27,"Promo-promonya cukup menarik, minus aplikasi lemot banget suka kesel sendiri kalo lagi buru-buru mau transfer dll",negatif
Pengguna Google,3,1/15/2024 23:59,"Tolong Dari pihak Jenius , Sya sudah 2 x Ngajukan Limit , tpi slalu Klian tolak. Pertama di tolak di suruh nunggu 3 bulan lgi , sudah sampai 3 bulan saya ajukan lgi TPI mlah di tolak lagi , selama 6 bulan sya tunggu tpi di tolak. Tolong dri pihak Jenius nya di tanggapi",negatif
Pengguna Google,3,1/15/2024 22:33,"Ga bisa login, aplikasi Fintech kok malah lawak. Kacau.",negatif
Pengguna Google,3,1/14/2024 1:09,Jenius emg byk promo tapi sangat disygkn pegawainya serta cs pada lambat respon bahkan seharian sampai saat ini blm ada jawaban chat dati saya memgenai cara penggantian pin tolong pegawainya serta cs musti ditata lagi biar jenius lebih baik lagi lho tuk mba vera klau chat saya tolong direspon jgn pas nawarin jenius aja responnya cepat giliran udh jadi kartu dan ganti pin lelet minta dijelaskn caranya ganti pin dari aplikasi sm skli gk digubris paraaaahhhh,negatif
Pengguna Google,3,1/13/2024 7:11,"ingin review yg realistis, selebihnya bagus dari segi kecepatan transfernya dan pilihan interaksi, tapi dari segi UI nya terlalu lama loadingnya dan saat aplikasi dibuka terlalu berat. mohon untuk reviewer bayaran, kalian lebih realistis saja ya.",negatif
Pengguna Google,3,1/10/2024 13:39,Saya disuruh daftarkan wajah diperangkat lama sedangkan perangkat lama saya sudah hilang...gmna solusinya ini kak,netral
Pengguna Google,3,1/9/2024 4:12,Kenapa saya mau daftar pas di pengaturan password nya malah gangguan dan harus menunggu?,netral
Pengguna Google,3,1/8/2024 14:10,"Udah telpon jenius help 14 menit lebih, tp tetep tidak berhasil reset password.",negatif
Pengguna Google,3,1/8/2024 8:16,Aplikasinya sesudah diupdate stuck logo aja gak bisa dibuka semoga cepat diperbaiki mau bayar paylater gak bisa,negatif
Pengguna Google,3,1/8/2024 2:19,Kenapa kolom tempat memasukan veripikasi no tlpon tidak ada...gimana mau masukin angka yg di kirim via sms?,netral
Pengguna Google,3,1/8/2024 2:04,Bisa ganti tenor gak ya kelamaan tenor kepencet jdi mahal bunganya,netral
Pengguna Google,3,1/5/2024 12:50,"Tidak praktis kalo apa2 pake pasword, pakailah PIN cukup",negatif
Pengguna Google,3,1/4/2024 10:08,"Biaya admin gak jelas, tiba-tiba di potong 20 ribu. Kartu ATM gak bisa dipakai. Useless.",negatif
Pengguna Google,3,1/4/2024 5:51,"Ui nya udh bagus banget. Tapi tolong dibuat agar berfokus ke performa. Hp saya midrange tapi generasi terbaru, Baru beli tahun lalu. Harusnya bisa smooth jalanin aplikasi sehari2 kaya mbanking ini. Kadang kesel mau bayar qris aja lemod",netral
Pengguna Google,3,1/4/2024 1:47,Tolong min itu kenapa ya kog gak bisa masuk kayak biasanya harus baca syarat dan ketentuan udah selesai di baca masih gak bisa lanjut ke halaman utama jadi gak bisa cek saldo dll,netral
Pengguna Google,3,1/1/2024 7:36,Aplikasi nya lemot kak,negatif
Pengguna Google,3,12/31/2023 4:58,"Saya gak paham tapi mohon maaf saya gak lanjutin lagii soal Verifikasi udah 2 hari nunggu akhir nya suruh ke cabang nyaa,, tolong banget yak data saya disimpan dengan amanah klo bsa di aapus Poto saya KTP saya,klo ada yg aneh aneh bukan Saya karena sudah apus aplikasi terimakasih , wassalam",netral
Pengguna Google,3,12/30/2023 12:09,Applikasi susah lah yg pastinya/terutama jaringan ny.l,negatif
Pengguna Google,3,12/29/2023 10:41,"Untuk resert pasword lebih di permudah lagi, kalau m-card belum ada harus gimna, terkendala lupa pw, harus masukan no m-cardnya, jdi tertunda pembayarannya",netral
Pengguna Google,3,12/29/2023 3:53,saya daftar di tsm bandung katanya kalo diisi 1000k dan gak dihabisin (disisain 500k) dapet cashback 50k tapi udah seminggu lebih gak dapet,netral
Pengguna Google,3,12/28/2023 13:30,Belum disetujui harus tunggu 3 bulan lagi mungkin karena ini Bank jadi agak ketat,netral
Pengguna Google,3,12/28/2023 11:37,Lemot,negatif
Pengguna Google,3,12/28/2023 6:09,"Saya sudah menggunakan kurang lebih 1 tahun. Saat ini saya terkendala tidak bisa membuka aplikasi ini dan selalu stuck di layar loading awal. Mohon bantuannya karena saya tidak tahu harus minta tolong ke cs, dan karena aplikasi nya saja tidak bisa dibuka tiba2 sekarang saya tidak tahu bagaimana cara mengontaknya",negatif
Pengguna Google,3,12/28/2023 1:42,GUI NYA LEMOTT... DI NARZO 50 5G...... TERUTAMA KETIKA KE MENU TRANSFER LANGSUNG NGE FREEZE KLO DIPENCET MALAJ FORCE CLOSE.,negatif
Pengguna Google,3,12/28/2023 1:05,Tolong bantu aku lupa password bos,netral
Pengguna Google,3,12/27/2023 13:23,Sudah mengajukan tapi ga tau kenapa belum di setujui...,netral
Pengguna Google,3,12/26/2023 5:09,Apa inj pinjol,netral
Pengguna Google,3,12/26/2023 2:23,Kok FC mulu nih aplikasi. Udah di uninstall padahal. Terus install ulang. Diperbaiki dong,negatif
Pengguna Google,3,12/25/2023 0:04,"Bahasa kurang jelas dan susah di pahami, masuk aja bertele tele lama lama jengkel hapus aja dehh ðŸ‘ŽðŸ™„",negatif
Pengguna Google,3,12/24/2023 22:15,ok,netral
Pengguna Google,3,12/21/2023 2:19,Lemot banyak bug,negatif
Pengguna Google,3,12/20/2023 3:38,Apk nya jalannya berat.. Buat buka ini buka itu pindah sini pindah situ agak lama loadingnya. Padahal jaringan bagus.. Perangkat jg mumpuni dg kapasitas RAM 8GB.. Knp ya..?,negatif
Pengguna Google,3,12/17/2023 15:32,Kartu yang terdaftar hilang gak bisa login?,netral
Pengguna Google,3,12/16/2023 1:51,Baru mencoba,netral
Pengguna Google,3,12/15/2023 12:00,Pengguna Jenius dari Tahun 2017 tapi pengajuan Cc selalu di Gagal kerana data sinkron aneh,negatif
Pengguna Google,3,12/12/2023 7:30,", buk no utexf ss x ,x, XII x xx xx yâ˜€ï¸ðŸ™ ll f,f DB xc ku viiiðŸ–•",netral
Pengguna Google,3,12/11/2023 3:52,Uangku kok jadi berkurang padahal gak pernah pakai,negatif
Pengguna Google,3,12/8/2023 23:35,10ribu perbulan??!! -_-,negatif
Pengguna Google,3,12/7/2023 4:31,Angel,netral
Pengguna Google,3,12/6/2023 16:00,Apk nya terlalu berat? Soalnya ngelag ngelag/ respon terlalu lambat,negatif
Pengguna Google,3,12/5/2023 14:54,Sdh isi data2 semua tp tidak di acc awas aja kalau data saya disalah gunakan...,netral
Pengguna Google,3,12/5/2023 8:53,Tidak dipakai,netral
Pengguna Google,3,12/4/2023 7:48,Aplikasinya terlalu berat,negatif
Pengguna Google,3,12/3/2023 4:12,Maaf saya uinstal..pengajuan simpel..pas buka aplikasinya suruh buat akun lagi..mohon blokir kartu kredit saya saya gak jadi ..,netral
Pengguna Google,3,11/30/2023 7:34,Nomer hp yang terdaftar hilang jadi tidak bisa log in klo emailnya masih aktif,netral
Pengguna Google,3,11/29/2023 12:08,Aplikasi ya agak lemot lama bgt kalau mau transaksi,negatif
Pengguna Google,3,11/27/2023 4:44,Tolong yaa kak. Kalo pas lagi chat agent jangan asal tutup chatnya. Wong saya lagi chat nunggu jawaban dari mas mbak agent kq malah langsung ditutup. Apalagi mas mbak agent kadang kalo bales itu lama balesnya. Qta itu tanya agent karna emang butuh tahu tentang produk atau hal2 yg berhubungan ma jenius. Kq baru 10 detik ditaro HP nya mau baca chatnya /belesan dri agent kq malah udah berakhir chat nya. Tolong diperbaiki donk. Jangan bikin kecewa nasabah.,negatif
Pengguna Google,3,11/26/2023 3:36,Baru mau coba,netral
Pengguna Google,3,11/25/2023 23:53,Bintqng 3 dulu ya aplikasinya masih lemot,negatif
Pengguna Google,3,11/25/2023 11:04,Saya atas nama Susilawati mau masuk aplikasi jenius tapi nomor hp yang tertera sudah tidak aktif sementara suruh masukkan kode OTP ini gimana solusi untuk masuk akun nya mau ganti nomor tapi susah,netral
Pengguna Google,3,11/24/2023 3:26,"Ketika buka sering banget minta update aplikasi, kadang suka lemot ketika di buka Kurangin2 update, perbaiki sistemnya jangan lambat",negatif
Pengguna Google,3,11/20/2023 2:19,"History transaksi knapa tidak bisa lihat dr bulan"" sebelumnya? Hanya bisa lihat bulan oktober skrg masih november pdhl dituliskan 6 bulan terakhir.",netral
Pengguna Google,3,11/18/2023 2:23,Sinyal lancar normal tapi ketika vc selalu bermasalah terputus mohon diperbaiki server nya agar lancar,netral
Pengguna Google,3,11/15/2023 19:27,Kenapa aplikasi nggak bisa login pdhl sandi udah benar,negatif
Pengguna Google,3,11/13/2023 10:59,"Saya sudah masuk lewat hp baru dan no hp, email sama tp harus balik lg ke hp lama aduuh jaman canggih masih harus ke jadul, kurang modern aplikasinya",negatif
Pengguna Google,3,11/11/2023 14:49,Saya sudah punya akun tapi hp dan no tlp nya hilang bagaimana untuk logika kembali,netral
Pengguna Google,3,11/11/2023 5:12,Turunin bunga flexi cash na dong ðŸ˜„,netral
Pengguna Google,3,11/10/2023 6:30,LEMOT PARAH.. gagal terus saat mau transfer,negatif
Pengguna Google,3,11/9/2023 5:24,Susah ya untuk verifikasi vidio coll nya aku padahal sudah coba berxx,negatif
Pengguna Google,3,11/9/2023 3:36,mempermudah segala bentuk trancaksi,positif
Pengguna Google,3,11/8/2023 11:03,mohon bantuannya kenapa gak bisa masuk ke aplikasi jenius mau bayar cicilan Flexi cash ini udah telat bingung mau bayar cicilan kemana ini kenapa gak bisa masuk aplikasi haduh jadi telat ini bayar cicilan,negatif
Pengguna Google,3,11/8/2023 2:55,tiga ajah dulu,netral
Pengguna Google,3,11/6/2023 12:33,Kenapa gak bisa dafta perbaiki min,negatif
Pengguna Google,3,11/4/2023 5:02,"UI nya bagus, simple dan mudah cara pakainya. Cuma lelet banget untuk buka tiap menu yg ada, tolong diperbaiki ya",netral
Pengguna Google,3,11/2/2023 14:55,"Tolong saya mau login , malah disuruh hapus diperangkat lama , gimana cara undivice nya coba , jangan dibikin ribet , harus ke cabang atau tlp dulu pihak kantor , menyulitkan pengguna , sedangkan hp saya udah terjual",negatif
Pengguna Google,3,10/31/2023 12:20,"saya gabisa login, tlong bntu saya.",netral
Pengguna Google,3,10/30/2023 17:03,saya udh daptar tp ke hapus padahal hp sama tp malah suruh hpus d perangkat lama anehh,negatif
Pengguna Google,3,10/28/2023 12:15,"sangat rumit ketika log in di hp lain/baru ketika hp lama sudah tidak ada,tolong di optimalkan lg untuk aplikasi nya",negatif
Pengguna Google,3,10/28/2023 8:55,Hari ini 28 oktober 2023 saya uninstall aplikasi ini. Mohon hapus data saya dan jangan di salah gunakan. Terima kasih,netral
Pengguna Google,3,10/27/2023 12:46,"Saya kasih 3 dulu, udah registrasi plus video call sama petugas, terus ngajuin plexi malah di tolak suruh menunggu 3 bulan lagi",netral
Pengguna Google,3,10/25/2023 13:32,"sering banget update tp kualitas app nya sama aja gk ada perubahan ,mau transfer aja susah betul , gagal ,dan pernah sy coba berkali kali gagal jg tp pas liat di history loh kok ada yg berhasil ? rugi deh saya . aman gk sih jenius ini ? blm lg isu carding dll nya . jd pgn pindah aja yg lbh jelas di sebelah .",negatif
Pengguna Google,3,10/25/2023 2:57,New vbb m,netral
Pengguna Google,3,10/24/2023 17:33,berat banget masih lag,negatif
Pengguna Google,3,10/24/2023 9:42,Saya kasih 3 bintang dulu kalo berhasil saya menarik baru saya kasih 5bintang.,netral
Pengguna Google,3,10/24/2023 1:29,akhir2 ini banyak update terus yaa,netral
Pengguna Google,3,10/20/2023 12:03,Knp di android tidak ada tutup akun kecuali ios ada.. enak bgt mudah itu.. tolong tambahkan fitur ini di android dong.. ini tidak adil tauðŸ™ðŸ»...,netral
Pengguna Google,3,10/18/2023 7:19,"N,nom,kn,",netral
Pengguna Google,3,10/16/2023 12:37,bagus tapi lemot ðŸ˜†,netral
Pengguna Google,3,10/16/2023 12:07,"Saya ngg bisa masuk karena ganti fitur, harus pakai password, sedangkan saya ngg punya m card",negatif
Pengguna Google,3,10/15/2023 11:58,"Enak iya, apalagi kalau tf ga ada biaya admin, awalÂ² ada tp sekarang udah gratis, tp 5 bln terakhir ketika saya mau ambil uang di ATM selalu tidak bisa dan ada notif Kartu anda tidak di Izinkan, padahal selama ini mau Di ATM BRI,BNI,BCA dan lain nya bisa tp sekarang malah Ga Di izinin, sedangkan Untuk ATM khusus jenius belum tersedia. Mohon komfirmasinya kak",netral
Pengguna Google,3,10/15/2023 5:46,Lemottttt,negatif
Pengguna Google,3,10/14/2023 10:47,"Walah lemot banget buka aplikasi nya, padahal RAM saya udah besar tapi buka nya mau di beranda lemot sangat, mohon diperbaiki ini aplikasi nya",negatif
Pengguna Google,3,10/14/2023 6:58,Aplikasi Kurang Optimal:V,negatif
Pengguna Google,3,10/12/2023 7:05,"Brusan saya dpet tlpon,saya pernah mengajukan tapi di tolak dan saya sudah menghapus aplikasinya mohon di apus ya data""saya terima kasih",netral
Pengguna Google,3,10/8/2023 12:49,"Terimakasih setelah perjuangan yg panjang dan alot akhirnya berhasil juga buka akun jenius, mulai transaksi lancar walaupun lemot, bintang saya tambah, semoga kedepan nya lebih baik lagi.",netral
Pengguna Google,3,10/8/2023 9:02,"Bagus sih membantu, tapi bunga ketika terlambat gede, mau nglunasin awal juga gede biaya penangananya,",netral
Pengguna Google,3,10/2/2023 11:38,"Kok lemot amat aplikasi nya , padhl pake HP Ram 8",negatif
Pengguna Google,3,9/30/2023 15:28,"Maaf pendaftaran saya tidak di lanjutkan lagi,karena saya nulis nama benar,alamat benar,tapi saya salah ketik nik.mohon data akun saya di hpus saja..takut di salah gunakan.trimah kasih atas bantuanya",netral
Pengguna Google,3,9/30/2023 8:42,"Mbankingnya luemot parah, loading lama bangettt",negatif
Pengguna Google,3,9/30/2023 2:08,Aplikasi lelet saya udah ajukan minta penghapusan akun tapi sampai sekarang belum juga,negatif
Pengguna Google,3,9/28/2023 19:43,Ngjuin Flexi card tolak padahal sudah data real !.. lebih baik saya uninstall,netral
Pengguna Google,3,9/28/2023 0:37,"Bisa bantu saya? Akun saya hilang, handphone saya hilang, saya mau bayar tapi sudah gak bisa log in lagi, terus sudah jatuh tempo",netral
Pengguna Google,3,9/26/2023 3:02,Aplikasi loadingnya lama juga untuk kembali ke menu sebelumnya juga lama,negatif
Pengguna Google,3,9/25/2023 12:00,Tolong data saya dhpos atas nama Septiani Dwi Saputri,netral
Pengguna Google,3,9/25/2023 4:44,Ini kenapa semenjak ditelfon cs untuk ikut kartu kredit besoknya ga bisa login huhu takut bgt.,netral
Pengguna Google,3,9/24/2023 18:06,BGS bngit,netral
Pengguna Google,3,9/22/2023 1:29,"Aplikasi punya interface yg bagus tapi sayang respon aplikasi sangat lambat, mau bayar pake Qris lambat banget. Mungkin bisa di improve lagi biar lebih nyaman pake aplikasi jenius nya",netral
Pengguna Google,3,9/20/2023 12:45,"Aplikasi masih lemot padahal jaringan baik, tolong diperbaiki lagi agar mudah bertransaksi terima kasih",negatif
Pengguna Google,3,9/18/2023 12:00,"Ini aplikasi kurangajar sekali, orang mati Matian ngisi data formulir nya malah ngasih status belum aktif, macam apa usaha kayak begini. Hapus dan blok akun saya segera jangan bermain.",negatif
Pengguna Google,3,9/18/2023 7:47,"Kalo no hp hilang gimana ya, apa bisa di ganti saya ga bisa login, no hp nya hilang",netral
Pengguna Google,3,9/17/2023 23:40,"Tolong Perbaiki Aplikasi nya, terkadang saat transaksi berlangsung bugs, keluar sendiri apk nya, merugikan pengguna harus mengulang dari awal.",negatif
Pengguna Google,3,9/17/2023 4:35,"Disuruh up date app, udah klik up date, abis itu loading, tp gak berhasil2",negatif
Pengguna Google,3,9/15/2023 13:45,Please jgn lemooottt,netral
Pengguna Google,3,9/14/2023 23:40,Belakangan aplikasi nya susah dibuka,negatif
Pengguna Google,3,9/13/2023 16:28,"Tolong donk.... Ini BUMN, iya emang keamanan harus terjamin, tapi kok lucu, akun gmail udah bener masih diminta otp nomer hp, via sms lagi.... Jadul banget! Wahaii pengembang... Gimana nasib rekeningku, nomer hapeku udah ganti!! Seenggaknya sediakan opsi lain (send otp via WA) ato login via email.... Duh.... Emang kalo kualitas gov indo ga ada yg beres",negatif
Pengguna Google,3,9/11/2023 13:32,"Mau kasih bintang 5 tidak layak, buat pindah device masa harus ke cabang terdekat. Tidak seperti mandiri atau BCA.",negatif
Pengguna Google,3,9/10/2023 10:08,Setiap login mau masukan kode OTP aja gak kunjung tiba berulang saya uninstal lalu saya instal ulang selalu saja kede OTP nya gak kunjung datang kayak nya apk lagi error ini ya,negatif
Pengguna Google,3,9/9/2023 14:34,cukup luwes dan kompetitif,positif
Pengguna Google,3,9/8/2023 13:29,sekarang ada potongan 4 rb kalo cek saldo di atm lain. terus potongan admin 10rb. hmmmm....mikir ulang lagi nih,netral
Pengguna Google,3,9/7/2023 4:54,"Bab RS*dr r,u",netral
